Date,Open,High,Low,Close,Adj Close,Volume
2019-06-26,845.000000,850.000000,820.000000,825.000000,770.882263,105044300
2019-06-27,830.000000,845.000000,820.000000,830.000000,775.554260,64619500
2019-06-28,840.000000,860.000000,830.000000,845.000000,789.570251,131205700
2019-07-01,850.000000,865.000000,840.000000,850.000000,794.242249,112441000
2019-07-02,845.000000,850.000000,835.000000,840.000000,784.898254,34077600
2019-07-03,845.000000,850.000000,810.000000,815.000000,761.538208,82796400
2019-07-04,825.000000,830.000000,815.000000,820.000000,766.210205,42211300
2019-07-05,820.000000,825.000000,810.000000,810.000000,756.866150,27266000
2019-07-08,810.000000,835.000000,800.000000,825.000000,770.882263,47875600
2019-07-09,825.000000,840.000000,825.000000,825.000000,770.882263,49279300
2019-07-10,830.000000,840.000000,815.000000,820.000000,766.210205,33570400
2019-07-11,835.000000,855.000000,825.000000,850.000000,794.242249,114504000
2019-07-12,850.000000,855.000000,835.000000,845.000000,789.570251,54953400
2019-07-15,855.000000,885.000000,855.000000,880.000000,822.274353,192125200
2019-07-16,885.000000,905.000000,875.000000,895.000000,836.290405,141194200
2019-07-17,900.000000,930.000000,885.000000,900.000000,840.962463,238303800
2019-07-18,920.000000,985.000000,920.000000,950.000000,887.682617,335413700
2019-07-19,970.000000,985.000000,935.000000,940.000000,878.338562,137797900
2019-07-22,940.000000,960.000000,915.000000,960.000000,897.026611,119839200
2019-07-23,950.000000,970.000000,940.000000,940.000000,878.338562,82880700
2019-07-24,940.000000,960.000000,935.000000,945.000000,883.010559,48601800
2019-07-25,955.000000,965.000000,925.000000,930.000000,868.994507,78453700
2019-07-26,930.000000,930.000000,885.000000,890.000000,831.618469,87812600
2019-07-29,895.000000,915.000000,880.000000,895.000000,836.290405,63726900
2019-07-30,905.000000,940.000000,905.000000,935.000000,873.666504,84114000
2019-07-31,940.000000,945.000000,925.000000,935.000000,873.666504,48705800
2019-08-01,935.000000,940.000000,920.000000,925.000000,864.322510,46309500
2019-08-02,905.000000,920.000000,890.000000,900.000000,840.962463,100773500
2019-08-05,900.000000,900.000000,855.000000,860.000000,803.586304,83532300
2019-08-06,850.000000,945.000000,830.000000,940.000000,878.338562,247604900
2019-08-07,945.000000,1030.000000,940.000000,1005.000000,939.074707,487598800
2019-08-08,1050.000000,1075.000000,1010.000000,1020.000000,953.090759,257680900
2019-08-09,1030.000000,1080.000000,1015.000000,1065.000000,995.138855,240007000
2019-08-12,1070.000000,1080.000000,1030.000000,1035.000000,967.106750,179863500
2019-08-13,1045.000000,1085.000000,1035.000000,1065.000000,995.138855,175124700
2019-08-14,1070.000000,1130.000000,1050.000000,1110.000000,1037.186890,323676500
2019-08-15,1090.000000,1140.000000,1085.000000,1120.000000,1046.531006,195784600
2019-08-16,1140.000000,1150.000000,1120.000000,1120.000000,1046.531006,141043100
2019-08-19,1130.000000,1130.000000,1085.000000,1085.000000,1013.826965,85735700
2019-08-20,1080.000000,1080.000000,1035.000000,1050.000000,981.122742,117148500
2019-08-21,1055.000000,1085.000000,1025.000000,1070.000000,999.810913,151189900
2019-08-22,1075.000000,1080.000000,1035.000000,1040.000000,971.778748,65051200
2019-08-23,1045.000000,1045.000000,1015.000000,1015.000000,948.418762,87934800
2019-08-26,1020.000000,1060.000000,1015.000000,1030.000000,962.434814,147239400
2019-08-27,1040.000000,1045.000000,1020.000000,1020.000000,953.090759,69950500
2019-08-28,1030.000000,1060.000000,1025.000000,1050.000000,981.122742,102409700
2019-08-29,1060.000000,1085.000000,1050.000000,1055.000000,985.794861,161352000
2019-08-30,1075.000000,1080.000000,1045.000000,1070.000000,999.810913,100688800
2019-09-02,1120.000000,1175.000000,1115.000000,1170.000000,1093.251099,380923500
2019-09-03,1170.000000,1170.000000,1105.000000,1110.000000,1037.186890,184669600
2019-09-04,1120.000000,1140.000000,1090.000000,1100.000000,1027.843018,108867300
2019-09-05,1105.000000,1115.000000,1085.000000,1100.000000,1027.843018,109971500
2019-09-06,1090.000000,1100.000000,1075.000000,1075.000000,1004.482910,70609200
2019-09-09,1080.000000,1135.000000,1080.000000,1120.000000,1046.531006,153116500
2019-09-10,1130.000000,1160.000000,1110.000000,1130.000000,1055.875000,202036800
2019-09-11,1125.000000,1140.000000,1115.000000,1125.000000,1051.203003,65474500
2019-09-12,1125.000000,1140.000000,1115.000000,1120.000000,1046.531006,59565600
2019-09-13,1120.000000,1125.000000,1055.000000,1070.000000,999.810913,128241500
2019-09-16,1070.000000,1085.000000,1040.000000,1050.000000,981.122742,95702700
2019-09-17,1045.000000,1060.000000,1040.000000,1050.000000,981.122742,40393900
2019-09-18,1055.000000,1080.000000,1050.000000,1065.000000,995.138855,77525900
2019-09-19,1065.000000,1080.000000,1045.000000,1045.000000,976.450806,46921500
2019-09-20,1050.000000,1075.000000,1045.000000,1065.000000,995.138855,77305700
2019-09-23,1070.000000,1075.000000,1055.000000,1055.000000,985.794861,50722600
2019-09-24,1050.000000,1055.000000,1010.000000,1015.000000,948.418762,104106400
2019-09-25,1015.000000,1035.000000,1005.000000,1010.000000,943.746765,67498200
2019-09-26,1015.000000,1030.000000,1010.000000,1015.000000,948.418762,70656200
2019-09-27,1015.000000,1020.000000,985.000000,990.000000,925.058655,65010900
2019-09-30,990.000000,1000.000000,965.000000,975.000000,911.042603,73819000
2019-10-01,990.000000,995.000000,950.000000,955.000000,892.354614,70031100
2019-10-02,965.000000,975.000000,915.000000,920.000000,859.650513,79407500
2019-10-03,920.000000,970.000000,915.000000,965.000000,901.698608,77444800
2019-10-04,975.000000,985.000000,945.000000,960.000000,897.026611,46452800
2019-10-07,965.000000,980.000000,945.000000,955.000000,892.354614,45234500
2019-10-08,950.000000,955.000000,930.000000,930.000000,868.994507,49179800
2019-10-09,935.000000,995.000000,935.000000,990.000000,925.058655,139352700
2019-10-10,995.000000,1015.000000,990.000000,995.000000,929.730652,106467700
2019-10-11,995.000000,1025.000000,985.000000,1015.000000,948.418762,72275400
2019-10-14,1015.000000,1020.000000,990.000000,1000.000000,934.402710,61701300
2019-10-15,990.000000,995.000000,980.000000,985.000000,920.386658,34088600
2019-10-16,985.000000,1005.000000,960.000000,960.000000,897.026611,85270100
2019-10-17,945.000000,970.000000,940.000000,955.000000,892.354614,57845600
2019-10-18,955.000000,970.000000,920.000000,935.000000,873.666504,125613800
2019-10-21,940.000000,955.000000,920.000000,925.000000,864.322510,80512500
2019-10-22,920.000000,940.000000,915.000000,930.000000,868.994507,50069600
2019-10-23,945.000000,955.000000,940.000000,955.000000,892.354614,74596500
2019-10-24,960.000000,980.000000,950.000000,975.000000,911.042603,108649300
2019-10-25,980.000000,985.000000,955.000000,955.000000,892.354614,87426200
2019-10-28,950.000000,950.000000,910.000000,915.000000,854.978455,177588400
2019-10-29,925.000000,945.000000,920.000000,925.000000,864.322510,133909400
2019-10-30,930.000000,940.000000,925.000000,930.000000,868.994507,69322000
2019-10-31,935.000000,935.000000,885.000000,890.000000,831.618469,126383800
2019-11-01,900.000000,905.000000,850.000000,855.000000,798.914246,118830800
2019-11-04,855.000000,865.000000,810.000000,840.000000,784.898254,148393600
2019-11-05,830.000000,850.000000,820.000000,835.000000,780.226196,80390400
2019-11-06,840.000000,870.000000,825.000000,850.000000,794.242249,109181300
2019-11-07,855.000000,860.000000,830.000000,845.000000,789.570251,53514100
2019-11-08,840.000000,855.000000,825.000000,835.000000,780.226196,41949800
2019-11-11,830.000000,840.000000,820.000000,830.000000,775.554260,28520100
2019-11-12,815.000000,825.000000,800.000000,820.000000,766.210205,66391100
2019-11-13,830.000000,835.000000,815.000000,820.000000,766.210205,43113100
2019-11-14,820.000000,830.000000,800.000000,815.000000,761.538208,49980300
2019-11-15,810.000000,835.000000,810.000000,825.000000,770.882263,44594900
2019-11-18,825.000000,830.000000,815.000000,820.000000,766.210205,24328500
2019-11-19,820.000000,835.000000,815.000000,835.000000,780.226196,35948500
2019-11-20,840.000000,845.000000,820.000000,825.000000,770.882263,38079700
2019-11-21,820.000000,830.000000,810.000000,815.000000,761.538208,35867700
2019-11-22,820.000000,825.000000,805.000000,810.000000,756.866150,27803700
2019-11-25,810.000000,820.000000,805.000000,815.000000,761.538208,19463000
2019-11-26,820.000000,820.000000,800.000000,810.000000,756.866150,35581900
2019-11-27,810.000000,815.000000,775.000000,780.000000,728.834106,53831000
2019-11-28,780.000000,780.000000,745.000000,750.000000,700.802002,56329600
2019-11-29,750.000000,765.000000,735.000000,750.000000,700.802002,46034900
2019-12-02,740.000000,805.000000,740.000000,790.000000,738.178101,68015300
2019-12-03,785.000000,800.000000,770.000000,775.000000,724.162109,51903700
2019-12-04,775.000000,790.000000,770.000000,785.000000,733.506165,36996800
2019-12-05,785.000000,815.000000,785.000000,805.000000,752.194153,71148200
2019-12-06,810.000000,815.000000,790.000000,810.000000,756.866150,58178100
2019-12-09,810.000000,835.000000,805.000000,825.000000,770.882263,97666600
2019-12-10,825.000000,835.000000,820.000000,825.000000,770.882263,45785500
2019-12-11,830.000000,835.000000,825.000000,825.000000,770.882263,24139700
2019-12-12,835.000000,855.000000,835.000000,835.000000,780.226196,102156900
2019-12-13,845.000000,855.000000,835.000000,850.000000,794.242249,73516800
2019-12-16,855.000000,865.000000,850.000000,865.000000,808.258240,83127000
2019-12-17,870.000000,870.000000,845.000000,860.000000,803.586304,42848800
2019-12-18,860.000000,860.000000,825.000000,830.000000,775.554260,56603100
2019-12-19,830.000000,845.000000,825.000000,835.000000,780.226196,43386700
2019-12-20,845.000000,850.000000,825.000000,830.000000,775.554260,35549100
2019-12-23,835.000000,845.000000,825.000000,825.000000,770.882263,38930900
2019-12-26,830.000000,850.000000,830.000000,840.000000,784.898254,56216100
2019-12-27,850.000000,850.000000,830.000000,835.000000,780.226196,34923000
2019-12-30,840.000000,845.000000,835.000000,840.000000,784.898254,25759500
2020-01-02,845.000000,850.000000,825.000000,840.000000,784.898254,26829200
2020-01-03,845.000000,850.000000,840.000000,850.000000,794.242249,52105900
2020-01-06,860.000000,890.000000,855.000000,885.000000,826.946411,153322300
2020-01-07,885.000000,895.000000,865.000000,875.000000,817.602295,93750600
2020-01-08,895.000000,920.000000,890.000000,905.000000,845.634460,217122000
2020-01-09,895.000000,900.000000,875.000000,880.000000,822.274353,109423800
2020-01-10,880.000000,885.000000,865.000000,885.000000,826.946411,47623200
2020-01-13,885.000000,890.000000,870.000000,870.000000,812.930298,47500600
2020-01-14,870.000000,870.000000,845.000000,850.000000,794.242249,98284800
2020-01-15,850.000000,865.000000,830.000000,835.000000,780.226196,73346600
2020-01-16,850.000000,860.000000,840.000000,845.000000,789.570251,52551000
2020-01-17,840.000000,845.000000,835.000000,840.000000,784.898254,36767000
2020-01-20,840.000000,850.000000,785.000000,795.000000,742.850159,164357600
2020-01-21,795.000000,810.000000,780.000000,795.000000,742.850159,72996000
2020-01-22,800.000000,805.000000,755.000000,770.000000,719.490112,129107000
2020-01-23,785.000000,790.000000,765.000000,780.000000,728.834106,38416900
2020-01-24,780.000000,790.000000,775.000000,785.000000,733.506165,25277000
2020-01-27,790.000000,790.000000,745.000000,750.000000,700.802002,92354300
2020-01-28,750.000000,760.000000,730.000000,750.000000,700.802002,81359900
2020-01-29,760.000000,765.000000,750.000000,750.000000,700.802002,38092300
2020-01-30,750.000000,760.000000,740.000000,740.000000,691.457947,60227100
2020-01-31,745.000000,745.000000,715.000000,720.000000,672.769958,65280900
2020-02-03,725.000000,730.000000,705.000000,715.000000,668.097961,45970300
2020-02-04,725.000000,735.000000,715.000000,730.000000,682.113953,49024800
2020-02-05,730.000000,735.000000,715.000000,725.000000,677.441956,28225000
2020-02-06,730.000000,735.000000,715.000000,735.000000,686.786011,28180200
2020-02-07,730.000000,740.000000,720.000000,730.000000,682.113953,27156200
2020-02-10,750.000000,750.000000,710.000000,720.000000,672.769958,50506700
2020-02-11,730.000000,730.000000,715.000000,720.000000,672.769958,21224000
2020-02-12,720.000000,725.000000,705.000000,715.000000,668.097961,20699300
2020-02-13,715.000000,720.000000,680.000000,680.000000,635.393799,48920800
2020-02-14,680.000000,690.000000,665.000000,675.000000,630.721863,29968100
2020-02-17,675.000000,690.000000,670.000000,680.000000,635.393799,33798800
2020-02-18,680.000000,705.000000,675.000000,690.000000,644.737854,61588700
2020-02-19,700.000000,720.000000,700.000000,705.000000,658.753967,94198000
2020-02-20,710.000000,720.000000,705.000000,710.000000,663.425903,23540300
2020-02-21,715.000000,715.000000,695.000000,700.000000,654.081909,74636900
2020-02-24,710.000000,715.000000,680.000000,685.000000,640.065857,67340700
2020-02-25,685.000000,685.000000,655.000000,660.000000,616.705811,97963600
2020-02-26,650.000000,660.000000,630.000000,630.000000,588.673645,93935900
2020-02-27,630.000000,650.000000,595.000000,600.000000,560.641602,104666900
2020-02-28,590.000000,590.000000,540.000000,575.000000,537.281494,137409800
2020-03-02,580.000000,600.000000,570.000000,585.000000,546.625549,117769700
2020-03-03,600.000000,620.000000,595.000000,615.000000,574.657593,101217900
2020-03-04,615.000000,635.000000,610.000000,630.000000,588.673645,93281500
2020-03-05,635.000000,650.000000,625.000000,630.000000,588.673645,53646700
2020-03-06,625.000000,630.000000,605.000000,610.000000,569.985657,49754200
2020-03-09,590.000000,590.000000,550.000000,555.000000,518.593445,105445200
2020-03-10,555.000000,585.000000,555.000000,575.000000,537.281494,76294500
2020-03-11,580.000000,585.000000,530.000000,540.000000,504.577423,84825600
2020-03-12,520.000000,520.000000,488.000000,490.000000,457.857330,98610300
2020-03-13,490.000000,490.000000,490.000000,490.000000,457.857330,0
2020-03-16,490.000000,490.000000,490.000000,490.000000,457.857330,0
2020-03-17,446.000000,446.000000,416.000000,416.000000,388.711517,45123800
2020-03-18,398.000000,410.000000,388.000000,388.000000,362.548248,78790100
2020-03-19,362.000000,364.000000,362.000000,362.000000,338.253784,8977100
2020-03-20,360.000000,386.000000,338.000000,374.000000,349.466614,164706400
2020-03-23,370.000000,370.000000,348.000000,348.000000,325.172150,90136700
2020-03-24,348.000000,374.000000,340.000000,364.000000,340.122589,155141100
2020-03-26,366.000000,432.000000,366.000000,416.000000,388.711517,267248200
2020-03-27,432.000000,505.000000,426.000000,460.000000,429.825256,292787100
2020-03-30,450.000000,460.000000,428.000000,432.000000,403.661957,74651200
2020-03-31,440.000000,464.000000,434.000000,450.000000,420.481232,89306500
2020-04-01,450.000000,462.000000,434.000000,436.000000,407.399567,81224700
2020-04-02,436.000000,454.000000,424.000000,452.000000,422.350037,83577100
2020-04-03,458.000000,472.000000,450.000000,464.000000,433.562866,115728200
2020-04-06,466.000000,540.000000,466.000000,540.000000,504.577423,224870500
2020-04-07,580.000000,590.000000,520.000000,555.000000,518.593445,256413700
2020-04-08,555.000000,555.000000,520.000000,520.000000,485.889374,90030300
2020-04-09,510.000000,540.000000,492.000000,520.000000,485.889374,105623600
2020-04-13,520.000000,555.000000,510.000000,535.000000,499.905457,72240600
2020-04-14,550.000000,560.000000,540.000000,555.000000,518.593445,84352000
2020-04-15,560.000000,565.000000,525.000000,525.000000,490.561371,87961700
2020-04-16,535.000000,535.000000,494.000000,505.000000,471.873383,100312000
2020-04-17,520.000000,530.000000,500.000000,520.000000,485.889374,94759700
2020-04-20,515.000000,520.000000,496.000000,500.000000,467.201355,80546300
2020-04-21,500.000000,500.000000,476.000000,482.000000,450.382111,92065100
2020-04-22,476.000000,496.000000,466.000000,492.000000,459.726135,74583700
2020-04-23,500.000000,505.000000,490.000000,498.000000,465.332550,86760800
2020-04-24,496.000000,515.000000,486.000000,494.000000,461.594940,86275300
2020-04-27,494.000000,510.000000,494.000000,505.000000,471.873383,56062600
2020-04-28,505.000000,510.000000,490.000000,492.000000,459.726135,45388100
2020-04-29,492.000000,500.000000,492.000000,498.000000,465.332550,25492400
2020-04-30,500.000000,525.000000,500.000000,510.000000,476.545380,85174700
2020-05-04,490.000000,505.000000,484.000000,494.000000,461.594940,64158400
2020-05-05,500.000000,505.000000,494.000000,500.000000,467.201355,37904200
2020-05-06,505.000000,510.000000,498.000000,500.000000,467.201355,40511700
2020-05-08,505.000000,540.000000,500.000000,535.000000,499.905457,185061500
2020-05-11,545.000000,555.000000,530.000000,530.000000,495.233398,113381700
2020-05-12,525.000000,530.000000,510.000000,515.000000,481.217407,47048500
2020-05-13,515.000000,540.000000,505.000000,535.000000,499.905457,69026200
2020-05-14,530.000000,550.000000,510.000000,515.000000,481.217407,81959800
2020-05-15,525.000000,530.000000,505.000000,520.000000,485.889374,67020800
2020-05-18,525.000000,535.000000,520.000000,525.000000,490.561371,46702500
2020-05-19,535.000000,545.000000,525.000000,525.000000,490.561371,61033100
2020-05-20,530.000000,535.000000,510.000000,520.000000,485.889374,41916400
2020-05-26,530.000000,530.000000,515.000000,530.000000,495.233398,32358800
2020-05-27,530.000000,535.000000,515.000000,520.000000,485.889374,43519100
2020-05-28,520.000000,540.000000,515.000000,525.000000,490.561371,71853100
2020-05-29,525.000000,535.000000,520.000000,535.000000,499.905457,58928900
2020-06-02,540.000000,570.000000,535.000000,555.000000,518.593445,137754600
2020-06-03,565.000000,580.000000,545.000000,555.000000,518.593445,147855500
2020-06-04,565.000000,590.000000,550.000000,570.000000,532.609497,214067000
2020-06-05,575.000000,600.000000,575.000000,590.000000,551.297607,187740200
2020-06-08,595.000000,645.000000,595.000000,630.000000,588.673645,246393600
2020-06-09,640.000000,650.000000,605.000000,610.000000,569.985657,137515700
2020-06-10,615.000000,620.000000,580.000000,595.000000,555.969604,78090100
2020-06-11,600.000000,605.000000,570.000000,580.000000,541.953613,73061000
2020-06-12,560.000000,580.000000,545.000000,580.000000,541.953613,58198800
2020-06-15,585.000000,595.000000,560.000000,565.000000,527.937500,44814200
2020-06-16,575.000000,610.000000,570.000000,610.000000,569.985657,110517900
2020-06-17,620.000000,645.000000,605.000000,635.000000,593.345703,195616600
2020-06-18,625.000000,640.000000,620.000000,620.000000,579.329651,88492800
2020-06-19,625.000000,630.000000,605.000000,610.000000,569.985657,59835400
2020-06-22,610.000000,625.000000,600.000000,605.000000,567.939148,49752700
2020-06-23,600.000000,615.000000,590.000000,595.000000,558.551758,31468100
2020-06-24,605.000000,620.000000,600.000000,605.000000,567.939148,58104500
2020-06-25,595.000000,605.000000,595.000000,600.000000,563.245422,18727500
2020-06-26,610.000000,615.000000,605.000000,605.000000,567.939148,29811500
2020-06-29,610.000000,610.000000,595.000000,595.000000,558.551758,25880900
2020-06-30,605.000000,610.000000,595.000000,605.000000,567.939148,30619800
2020-07-01,610.000000,615.000000,595.000000,600.000000,563.245422,21393300
2020-07-02,600.000000,610.000000,590.000000,610.000000,572.632874,41575700
2020-07-03,615.000000,615.000000,600.000000,600.000000,563.245422,30660200
2020-07-06,605.000000,640.000000,600.000000,640.000000,600.795227,133412200
2020-07-07,645.000000,670.000000,640.000000,650.000000,610.182617,234409300
2020-07-08,650.000000,675.000000,645.000000,660.000000,619.570068,116131400
2020-07-09,660.000000,670.000000,650.000000,650.000000,610.182617,66422900
2020-07-10,650.000000,665.000000,640.000000,645.000000,605.488953,44571600
2020-07-13,645.000000,685.000000,645.000000,675.000000,633.651184,148923800
2020-07-14,670.000000,680.000000,660.000000,660.000000,619.570068,77241200
2020-07-15,665.000000,675.000000,655.000000,655.000000,614.876343,38423500
2020-07-16,655.000000,665.000000,650.000000,650.000000,610.182617,19244200
2020-07-17,655.000000,660.000000,645.000000,660.000000,619.570068,21499000
2020-07-20,660.000000,665.000000,650.000000,650.000000,610.182617,31533100
2020-07-21,655.000000,690.000000,650.000000,685.000000,643.038574,158932500
2020-07-22,690.000000,705.000000,685.000000,685.000000,643.038574,192426100
2020-07-23,695.000000,705.000000,685.000000,690.000000,647.732300,90668500
2020-07-24,705.000000,705.000000,685.000000,685.000000,643.038574,134255200
2020-07-27,695.000000,725.000000,690.000000,725.000000,680.588257,197203700
2020-07-28,730.000000,755.000000,715.000000,720.000000,675.894592,186698000
2020-07-29,720.000000,740.000000,710.000000,730.000000,685.281982,79691500
2020-07-30,730.000000,740.000000,720.000000,730.000000,685.281982,68996600
2020-08-03,740.000000,750.000000,680.000000,700.000000,657.119751,110870200
2020-08-04,700.000000,715.000000,700.000000,705.000000,661.813477,43434000
2020-08-05,730.000000,750.000000,715.000000,750.000000,704.056824,182812800
2020-08-06,765.000000,840.000000,755.000000,835.000000,783.849915,446658400
2020-08-07,840.000000,865.000000,835.000000,840.000000,788.543640,263824700
2020-08-10,840.000000,840.000000,800.000000,825.000000,774.462524,100818900
2020-08-11,825.000000,830.000000,790.000000,800.000000,750.993958,133787400
2020-08-12,795.000000,795.000000,750.000000,770.000000,722.831726,188570300
2020-08-13,770.000000,790.000000,770.000000,770.000000,722.831726,99028400
2020-08-14,780.000000,805.000000,775.000000,785.000000,736.912842,209371300
2020-08-18,800.000000,820.000000,795.000000,805.000000,755.687622,178541000
2020-08-19,810.000000,815.000000,795.000000,795.000000,746.300232,88404200
2020-08-24,805.000000,805.000000,775.000000,780.000000,732.219116,116065100
2020-08-25,780.000000,795.000000,775.000000,790.000000,741.606506,69089200
2020-08-26,790.000000,800.000000,780.000000,785.000000,736.912842,72181500
2020-08-27,790.000000,805.000000,785.000000,795.000000,746.300232,87815900
2020-08-28,800.000000,830.000000,790.000000,820.000000,769.768799,278492100
2020-08-31,830.000000,855.000000,810.000000,820.000000,769.768799,229956400
2020-09-01,820.000000,840.000000,815.000000,840.000000,788.543640,131125800
2020-09-02,840.000000,855.000000,830.000000,850.000000,797.931030,126138900
2020-09-03,850.000000,855.000000,825.000000,830.000000,779.156250,96483000
2020-09-04,820.000000,830.000000,800.000000,825.000000,774.462524,93463300
2020-09-07,825.000000,830.000000,810.000000,825.000000,774.462524,35138000
2020-09-08,825.000000,840.000000,820.000000,825.000000,774.462524,60255800
2020-09-09,810.000000,810.000000,780.000000,795.000000,746.300232,109624500
2020-09-10,785.000000,790.000000,740.000000,740.000000,694.669373,121922400
2020-09-11,710.000000,780.000000,700.000000,775.000000,727.525391,114696400
2020-09-14,780.000000,805.000000,780.000000,800.000000,750.993958,61791200
2020-09-15,810.000000,820.000000,785.000000,805.000000,755.687622,66313200
2020-09-16,805.000000,810.000000,785.000000,795.000000,746.300232,31285000
2020-09-17,805.000000,805.000000,765.000000,775.000000,727.525391,47543300
2020-09-18,780.000000,795.000000,775.000000,790.000000,741.606506,28855300
2020-09-21,785.000000,790.000000,760.000000,765.000000,718.138000,34817700
2020-09-22,750.000000,755.000000,725.000000,735.000000,689.975708,52789600
2020-09-23,755.000000,780.000000,735.000000,750.000000,704.056824,95405500
2020-09-24,750.000000,750.000000,705.000000,720.000000,675.894592,69787900
2020-09-25,735.000000,735.000000,715.000000,730.000000,685.281982,42231400
2020-09-28,730.000000,740.000000,715.000000,725.000000,680.588257,23365500
2020-09-29,735.000000,740.000000,715.000000,715.000000,671.200867,47576900
2020-09-30,720.000000,730.000000,695.000000,705.000000,661.813477,40688700
2020-10-01,710.000000,740.000000,710.000000,735.000000,689.975708,45502700
2020-10-02,735.000000,735.000000,705.000000,725.000000,680.588257,56903300
2020-10-05,735.000000,735.000000,715.000000,720.000000,675.894592,20089800
2020-10-06,730.000000,735.000000,715.000000,720.000000,675.894592,39918300
2020-10-07,715.000000,720.000000,710.000000,715.000000,671.200867,22001600
2020-10-08,720.000000,730.000000,715.000000,720.000000,675.894592,28843100
2020-10-09,730.000000,775.000000,725.000000,765.000000,718.138000,175465400
2020-10-12,780.000000,790.000000,765.000000,780.000000,732.219116,108451600
2020-10-13,780.000000,780.000000,760.000000,765.000000,718.138000,47798000
2020-10-14,775.000000,955.000000,775.000000,955.000000,896.499084,1116793100
2020-10-15,1020.000000,1180.000000,920.000000,935.000000,877.724182,1510069900
2020-10-16,960.000000,995.000000,920.000000,940.000000,882.417908,638756000
2020-10-19,970.000000,1055.000000,950.000000,1055.000000,990.373291,1158293800
2020-10-20,1055.000000,1065.000000,1020.000000,1035.000000,971.598389,789265700
2020-10-21,1050.000000,1145.000000,1050.000000,1100.000000,1032.616699,1370011500
2020-10-22,1100.000000,1120.000000,1075.000000,1085.000000,1018.535583,465407900
2020-10-23,1095.000000,1120.000000,1060.000000,1085.000000,1018.535583,392722300
2020-10-26,1090.000000,1095.000000,1060.000000,1060.000000,995.066956,183290100
2020-10-27,1050.000000,1095.000000,1050.000000,1055.000000,990.373291,333734100
2020-11-02,1065.000000,1125.000000,1055.000000,1100.000000,1032.616699,571253300
2020-11-03,1115.000000,1130.000000,1105.000000,1110.000000,1042.004028,317572700
2020-11-04,1125.000000,1145.000000,1100.000000,1105.000000,1037.310425,410216500
2020-11-05,1130.000000,1145.000000,1115.000000,1125.000000,1056.085205,240422000
2020-11-06,1140.000000,1140.000000,1115.000000,1125.000000,1056.085205,202159600
2020-11-09,1140.000000,1245.000000,1135.000000,1240.000000,1164.040527,846313500
2020-11-10,1250.000000,1255.000000,1195.000000,1200.000000,1126.490845,604934300
2020-11-11,1210.000000,1240.000000,1185.000000,1195.000000,1121.797119,628878500
2020-11-12,1190.000000,1205.000000,1165.000000,1170.000000,1098.328613,200055900
2020-11-13,1160.000000,1180.000000,1155.000000,1170.000000,1098.328613,172842400
2020-11-16,1200.000000,1210.000000,1180.000000,1185.000000,1112.409668,213486900
2020-11-17,1185.000000,1215.000000,1175.000000,1190.000000,1117.103516,300731400
2020-11-18,1220.000000,1280.000000,1215.000000,1240.000000,1164.040527,853419900
2020-11-19,1240.000000,1245.000000,1220.000000,1235.000000,1159.346924,286394100
2020-11-20,1235.000000,1240.000000,1200.000000,1210.000000,1135.878296,220936900
2020-11-23,1225.000000,1255.000000,1215.000000,1255.000000,1178.121826,371401400
2020-11-24,1255.000000,1255.000000,1220.000000,1235.000000,1159.346924,351292500
2020-11-25,1235.000000,1240.000000,1195.000000,1205.000000,1131.184570,303117600
2020-11-26,1200.000000,1225.000000,1195.000000,1210.000000,1135.878296,147126800
2020-11-27,1230.000000,1250.000000,1215.000000,1230.000000,1154.653076,308954300
2020-11-30,1225.000000,1225.000000,1145.000000,1145.000000,1074.860107,446062400
2020-12-01,1150.000000,1180.000000,1105.000000,1155.000000,1084.247437,240765000
2020-12-02,1170.000000,1260.000000,1170.000000,1245.000000,1168.734375,803420400
2020-12-03,1245.000000,1300.000000,1235.000000,1255.000000,1178.121826,615002200
2020-12-04,1265.000000,1270.000000,1235.000000,1245.000000,1168.734375,155578400
2020-12-07,1270.000000,1295.000000,1260.000000,1280.000000,1201.590454,367250700
2020-12-08,1295.000000,1320.000000,1285.000000,1300.000000,1220.365234,377826500
2020-12-10,1330.000000,1425.000000,1330.000000,1395.000000,1309.545776,686885600
2020-12-11,1475.000000,1500.000000,1435.000000,1450.000000,1361.176514,487755900
2020-12-14,1500.000000,1540.000000,1490.000000,1525.000000,1431.582275,417804400
2020-12-15,1525.000000,1565.000000,1495.000000,1560.000000,1464.438232,462918300
2020-12-16,1595.000000,1925.000000,1590.000000,1815.000000,1703.817505,1272844700
2020-12-17,1840.000000,1880.000000,1775.000000,1815.000000,1703.817505,542949200
2020-12-18,1845.000000,1960.000000,1810.000000,1950.000000,1830.547729,1083731700
2020-12-21,1965.000000,2020.000000,1925.000000,1965.000000,1844.628906,627035000
2020-12-22,1950.000000,1960.000000,1830.000000,1835.000000,1722.592529,678922000
2020-12-23,1830.000000,1850.000000,1720.000000,1790.000000,1680.348999,659296400
2020-12-28,1825.000000,2000.000000,1780.000000,2000.000000,1877.484863,992175000
2020-12-29,2050.000000,2070.000000,1935.000000,1945.000000,1825.854126,739754900
2020-12-30,1945.000000,1985.000000,1905.000000,1935.000000,1816.466553,535943500
2021-01-04,1970.000000,2200.000000,1940.000000,2190.000000,2055.845947,1040753400
2021-01-05,2190.000000,2340.000000,2130.000000,2230.000000,2093.395752,1139014700
